WIKI/ROK,"Rockwell Automation, Inc. (ROK) Prices, Dividends, Splits and Trading Volume"
WIKI/ROL,"Rollins, Inc. (ROL) Prices, Dividends, Splits and Trading Volume"
WIKI/ROLL,"RBC Bearings Incorporated (ROLL) Prices, Dividends, Splits and Trading Volume"
WIKI/ROP,"Roper Industries, Inc. (ROP) Prices, Dividends, Splits and Trading Volume"
WIKI/ROSE,"Rosetta Resources Inc. (ROSE) Prices, Dividends, Splits and Trading Volume"
WIKI/ROST,"Ross Stores, Inc. (ROST) Prices, Dividends, Splits and Trading Volume"
WIKI/ROVI,"Rovi Corporation (ROVI) Prices, Dividends, Splits and Trading Volume"
WIKI/RP,"RealPage, Inc. (RP) Prices, Dividends, Splits and Trading Volume"
WIKI/RPAI,"Retail Properties of America, Inc. (RPAI) Prices, Dividends, Splits and Trading Volume"
WIKI/RPM,"RPM International Inc. (RPM) Prices, Dividends, Splits and Trading Volume"
WIKI/RPRX,"Repros Therapeutics Inc. (RPRX) Prices, Dividends, Splits and Trading Volume"
WIKI/RPT,"Ramco-Gershenson Properties Trust (RPT) Prices, Dividends, Splits and Trading Volume"
WIKI/RPTP,"Raptor Pharmaceutical Corp. (RPTP) Prices, Dividends, Splits and Trading Volume"
WIKI/RPXC,"RPX Corporation (RPXC) Prices, Dividends, Splits and Trading Volume"
WIKI/RRC,"Range Resources Corporation (RRC) Prices, Dividends, Splits and Trading Volume"
WIKI/RRD,"R.R. Donnelley & Sons Company (RRD) Prices, Dividends, Splits and Trading Volume"
WIKI/RRGB,"Red Robin Gourmet Burgers, Inc. (RRGB) Prices, Dividends, Splits and Trading Volume"
WIKI/RRTS,"Roadrunner Transportation Systems, Inc (RRTS) Prices, Dividends, Splits and Trading Volume"
WIKI/RS,"Reliance Steel & Aluminum Co. (RS) Prices, Dividends, Splits and Trading Volume"
WIKI/RSE,"Rouse Properties, Inc. (RSE) Prices, Dividends, Splits and Trading Volume"
WIKI/RSG,"Republic Services, Inc. (RSG) Prices, Dividends, Splits and Trading Volume"
WIKI/RSH,"Radioshack Corporation (RSH) Prices, Dividends, Splits and Trading Volume"
WIKI/RSO,"Resource Capital Corp. (RSO) Prices, Dividends, Splits and Trading Volume"
WIKI/RSPP,"RSP Permian, Inc. (RSPP) Prices, Dividends, Splits and Trading Volume"
WIKI/RST,"Rosetta Stone (RST) Prices, Dividends, Splits and Trading Volume"
WIKI/RSTI,"Rofin-Sinar Technologies, Inc. (RSTI) Prices, Dividends, Splits and Trading Volume"
WIKI/RSYS,"RadiSys Corporation (RSYS) Prices, Dividends, Splits and Trading Volume"
WIKI/RT,"Ruby Tuesday, Inc. (RT) Prices, Dividends, Splits and Trading Volume"
WIKI/RTEC,"Rudolph Technologies, Inc. (RTEC) Prices, Dividends, Splits and Trading Volume"
WIKI/RTI,"RTI International Metals, Inc. (RTI) Prices, Dividends, Splits and Trading Volume"
WIKI/RTIX,"RTI Surgical, Inc. (RTIX) Prices, Dividends, Splits and Trading Volume"
WIKI/RTK,"Rentech, Inc. (RTK) Prices, Dividends, Splits and Trading Volume"
WIKI/RTN,"Raytheon Company (RTN) Prices, Dividends, Splits and Trading Volume"
WIKI/RTRX,"Retrophin, Inc. (RTRX) Prices, Dividends, Splits and Trading Volume"
WIKI/RUBI,"The Rubicon Project, Inc. (RUBI) Prices, Dividends, Splits and Trading Volume"
WIKI/RUSHA,"Rush Enterprises, Inc. (RUSHA) Prices, Dividends, Splits and Trading Volume"
WIKI/RUTH,"Ruth's Hospitality Group, Inc. (RUTH) Prices, Dividends, Splits and Trading Volume"
WIKI/RVBD,"Riverbed Technology, Inc. (RVBD) Prices, Dividends, Splits and Trading Volume"
WIKI/RVLT,"Revolution Lighting Technologies, Inc. (RVLT) Prices, Dividends, Splits and Trading Volume"
WIKI/RVNC,"Revance Therapeutics, Inc. (RVNC) Prices, Dividends, Splits and Trading Volume"
WIKI/RWT,"Redwood Trust, Inc. (RWT) Prices, Dividends, Splits and Trading Volume"
WIKI/RXN,"Rexnord Corporation (RXN) Prices, Dividends, Splits and Trading Volume"
WIKI/RYL,"Ryland Group, Inc. (The) (RYL) Prices, Dividends, Splits and Trading Volume"
WIKI/RYN,"Rayonier Inc. (RYN) Prices, Dividends, Splits and Trading Volume"
WIKI/S,"Sprint Corporation (S) Prices, Dividends, Splits and Trading Volume"
WIKI/SAAS,"inContact, Inc. (SAAS) Prices, Dividends, Splits and Trading Volume"
WIKI/SAFM,"Sanderson Farms, Inc. (SAFM) Prices, Dividends, Splits and Trading Volume"
WIKI/SAFT,"Safety Insurance Group, Inc. (SAFT) Prices, Dividends, Splits and Trading Volume"
WIKI/SAH,"Sonic Automotive, Inc. (SAH) Prices, Dividends, Splits and Trading Volume"
WIKI/SAIA,"Saia, Inc. (SAIA) Prices, Dividends, Splits and Trading Volume"
WIKI/SAIC,"SCIENCE APPLICATIONS INTERNATIONAL CORPORATION (SAIC) Prices, Dividends, Splits and Trading Volume"
WIKI/SALE,"RetailMeNot, Inc. (SALE) Prices, Dividends, Splits and Trading Volume"
WIKI/SALM,"Salem Communications Corporation (SALM) Prices, Dividends, Splits and Trading Volume"
WIKI/SALT,"Scorpio Bulkers Inc. (SALT) Prices, Dividends, Splits and Trading Volume"
WIKI/SAM,"Boston Beer Company, Inc. (The) (SAM) Prices, Dividends, Splits and Trading Volume"
WIKI/SAMG,"Silvercrest Asset Management Group Inc. (SAMG) Prices, Dividends, Splits and Trading Volume"
WIKI/SANM,"Sanmina Corporation (SANM) Prices, Dividends, Splits and Trading Volume"
WIKI/SAPE,"Sapient Corporation (SAPE) Prices, Dividends, Splits and Trading Volume"
WIKI/SASR,"Sandy Spring Bancorp, Inc. (SASR) Prices, Dividends, Splits and Trading Volume"
WIKI/SATS,"EchoStar Corporation (SATS) Prices, Dividends, Splits and Trading Volume"
WIKI/SAVE,"Spirit Airlines, Inc. (SAVE) Prices, Dividends, Splits and Trading Volume"
WIKI/SB,"Safe Bulkers, Inc (SB) Prices, Dividends, Splits and Trading Volume"
WIKI/SBAC,"SBA Communications Corporation (SBAC) Prices, Dividends, Splits and Trading Volume"
WIKI/SBCF,"Seacoast Banking Corporation of Florida (SBCF) Prices, Dividends, Splits and Trading Volume"
WIKI/SBGI,"Sinclair Broadcast Group, Inc. (SBGI) Prices, Dividends, Splits and Trading Volume"
WIKI/SBH,"Sally Beauty Holdings, Inc. (SBH) Prices, Dividends, Splits and Trading Volume"
WIKI/SBNY,"Signature Bank (SBNY) Prices, Dividends, Splits and Trading Volume"
WIKI/SBRA,"Sabra Healthcare REIT, Inc. (SBRA) Prices, Dividends, Splits and Trading Volume"
WIKI/SBSI,"Southside Bancshares, Inc. (SBSI) Prices, Dividends, Splits and Trading Volume"
WIKI/SBUX,"Starbucks Corporation (SBUX) Prices, Dividends, Splits and Trading Volume"
WIKI/SBY,"Silver Bay Realty Trust Corp. (SBY) Prices, Dividends, Splits and Trading Volume"
WIKI/SCAI,"Surgical Care Affiliates, Inc. (SCAI) Prices, Dividends, Splits and Trading Volume"
WIKI/SCBT,"First Financial Holdings, Inc. (SCBT) Prices, Dividends, Splits and Trading Volume"
WIKI/SCCO,"Southern Copper Corporation (SCCO) Prices, Dividends, Splits and Trading Volume"
WIKI/SCG,"Scana Corporation (SCG) Prices, Dividends, Splits and Trading Volume"
WIKI/SCHL,"Scholastic Corporation (SCHL) Prices, Dividends, Splits and Trading Volume"
WIKI/SCHN,"Schnitzer Steel Industries, Inc. (SCHN) Prices, Dividends, Splits and Trading Volume"
WIKI/SCHW,"The Charles Schwab Corporation (SCHW) Prices, Dividends, Splits and Trading Volume"
WIKI/SCI,"Service Corporation International (SCI) Prices, Dividends, Splits and Trading Volume"
WIKI/SCL,"Stepan Company (SCL) Prices, Dividends, Splits and Trading Volume"
WIKI/SCLN,"SciClone Pharmaceuticals, Inc. (SCLN) Prices, Dividends, Splits and Trading Volume"
WIKI/SCM,"Stellus Capital Investment Corporation (SCM) Prices, Dividends, Splits and Trading Volume"
WIKI/SCMP,"Sucampo Pharmaceuticals, Inc. (SCMP) Prices, Dividends, Splits and Trading Volume"
WIKI/SCOR,"comScore, Inc. (SCOR) Prices, Dividends, Splits and Trading Volume"
WIKI/SCS,"Steelcase Inc. (SCS) Prices, Dividends, Splits and Trading Volume"
WIKI/SCSC,"ScanSource, Inc. (SCSC) Prices, Dividends, Splits and Trading Volume"
WIKI/SCSS,"Select Comfort Corporation (SCSS) Prices, Dividends, Splits and Trading Volume"
WIKI/SCTY,"SolarCity Corporation (SCTY) Prices, Dividends, Splits and Trading Volume"
WIKI/SCVL,"Shoe Carnival, Inc. (SCVL) Prices, Dividends, Splits and Trading Volume"
WIKI/SD,"Sandridge Energy Inc. (SD) Prices, Dividends, Splits and Trading Volume"
WIKI/SDRL,"Seadrill Limited (SDRL) Prices, Dividends, Splits and Trading Volume"
WIKI/SE,"Spectra Energy Corp (SE) Prices, Dividends, Splits and Trading Volume"
WIKI/SEAC,"SeaChange International, Inc. (SEAC) Prices, Dividends, Splits and Trading Volume"
WIKI/SEAS,"SeaWorld Entertainment, Inc. (SEAS) Prices, Dividends, Splits and Trading Volume"
WIKI/SEB,"Seaboard Corporation (SEB) Prices, Dividends, Splits and Trading Volume"
WIKI/SEE,"Sealed Air Corporation (SEE) Prices, Dividends, Splits and Trading Volume"
WIKI/SEIC,"SEI Investments Company (SEIC) Prices, Dividends, Splits and Trading Volume"
WIKI/SEM,"Select Medical Holdings Corporation (SEM) Prices, Dividends, Splits and Trading Volume"
WIKI/SEMG,"Semgroup Corporation (SEMG) Prices, Dividends, Splits and Trading Volume"
WIKI/SENEA,"Seneca Foods Corp. (SENEA) Prices, Dividends, Splits and Trading Volume"
WIKI/SF,"Stifel Financial Corporation (SF) Prices, Dividends, Splits and Trading Volume"
WIKI/SFBS,"ServisFirst Bancshares, Inc. (SFBS) Prices, Dividends, Splits and Trading Volume"
WIKI/SFE,"Safeguard Scientifics, Inc. (SFE) Prices, Dividends, Splits and Trading Volume"
WIKI/SFG,"StanCorp Financial Group, Inc. (SFG) Prices, Dividends, Splits and Trading Volume"
WIKI/SFL,"Ship Finance International Limited (SFL) Prices, Dividends, Splits and Trading Volume"
WIKI/SFLY,"Shutterfly, Inc. (SFLY) Prices, Dividends, Splits and Trading Volume"
WIKI/SFNC,"Simmons First National Corporation (SFNC) Prices, Dividends, Splits and Trading Volume"
WIKI/SFXE,"SFX Entertainment, Inc. (SFXE) Prices, Dividends, Splits and Trading Volume"
WIKI/SFY,"Swift Energy Company (SFY) Prices, Dividends, Splits and Trading Volume"
WIKI/SGA,"Saga Communications, Inc. (SGA) Prices, Dividends, Splits and Trading Volume"
WIKI/SGBK,"Stonegate Bank (FL) (SGBK) Prices, Dividends, Splits and Trading Volume"
WIKI/SGEN,"Seattle Genetics, Inc. (SGEN) Prices, Dividends, Splits and Trading Volume"
WIKI/SGI,"Silicon Graphics International Corp (SGI) Prices, Dividends, Splits and Trading Volume"
WIKI/SGK,"Schawk, Inc. (SGK) Prices, Dividends, Splits and Trading Volume"
WIKI/SGM,"Stonegate Mortgage Corporation (SGM) Prices, Dividends, Splits and Trading Volume"
WIKI/SGMO,"Sangamo BioSciences, Inc. (SGMO) Prices, Dividends, Splits and Trading Volume"
WIKI/SGMS,"Scientific Games Corp (SGMS) Prices, Dividends, Splits and Trading Volume"
WIKI/SGNT,"Sagent Pharmaceuticals, Inc. (SGNT) Prices, Dividends, Splits and Trading Volume"
WIKI/SGY,"Stone Energy Corporation (SGY) Prices, Dividends, Splits and Trading Volume"
WIKI/SGYP,"Synergy Pharmaceuticals, Inc. (SGYP) Prices, Dividends, Splits and Trading Volume"
WIKI/SHEN,"Shenandoah Telecommunications Co (SHEN) Prices, Dividends, Splits and Trading Volume"
WIKI/SHLD,"Sears Holdings Corporation (SHLD) Prices, Dividends, Splits and Trading Volume"
WIKI/SHLM,"A. Schulman, Inc. (SHLM) Prices, Dividends, Splits and Trading Volume"
WIKI/SHLO,"Shiloh Industries, Inc. (SHLO) Prices, Dividends, Splits and Trading Volume"
WIKI/SHO,"Sunstone Hotel Investors, Inc. (SHO) Prices, Dividends, Splits and Trading Volume"
WIKI/SHOO,"Steven Madden, Ltd. (SHOO) Prices, Dividends, Splits and Trading Volume"
WIKI/SHOR,"ShoreTel, Inc. (SHOR) Prices, Dividends, Splits and Trading Volume"
WIKI/SHOS,"Sears Hometown and Outlet Stores, Inc. (SHOS) Prices, Dividends, Splits and Trading Volume"
WIKI/SHW,"Sherwin-Williams Company (The) (SHW) Prices, Dividends, Splits and Trading Volume"
WIKI/SIAL,"Sigma-Aldrich Corporation (SIAL) Prices, Dividends, Splits and Trading Volume"
WIKI/SIF,"SIFCO Industries, Inc. (SIF) Prices, Dividends, Splits and Trading Volume"
WIKI/SIG,"Signet Jewelers Limited (SIG) Prices, Dividends, Splits and Trading Volume"
WIKI/SIGA,"SIGA Technologies Inc. (SIGA) Prices, Dividends, Splits and Trading Volume"
WIKI/SIGI,"Selective Insurance Group, Inc. (SIGI) Prices, Dividends, Splits and Trading Volume"
WIKI/SIGM,"Sigma Designs, Inc. (SIGM) Prices, Dividends, Splits and Trading Volume"
WIKI/SIMG,"Silicon Image, Inc. (SIMG) Prices, Dividends, Splits and Trading Volume"
WIKI/SIR,"Select Income REIT (SIR) Prices, Dividends, Splits and Trading Volume"
WIKI/SIRI,"Sirius XM Holdings Inc. (SIRI) Prices, Dividends, Splits and Trading Volume"
WIKI/SIRO,"Sirona Dental Systems, Inc. (SIRO) Prices, Dividends, Splits and Trading Volume"
WIKI/SIVB,"SVB Financial Group (SIVB) Prices, Dividends, Splits and Trading Volume"
WIKI/SIX,"Six Flags Entertainment Corporation New (SIX) Prices, Dividends, Splits and Trading Volume"
WIKI/SJI,"South Jersey Industries, Inc. (SJI) Prices, Dividends, Splits and Trading Volume"
WIKI/SJM,"J.M. Smucker Company (The) (SJM) Prices, Dividends, Splits and Trading Volume"
WIKI/SJW,"SJW Corporation (SJW) Prices, Dividends, Splits and Trading Volume"
WIKI/SKH,"Skilled Healthcare Group, Inc. (SKH) Prices, Dividends, Splits and Trading Volume"
WIKI/SKT,"Tanger Factory Outlet Centers, Inc. (SKT) Prices, Dividends, Splits and Trading Volume"
WIKI/SKUL,"Skullcandy, Inc. (SKUL) Prices, Dividends, Splits and Trading Volume"
WIKI/SKX,"Skechers U.S.A., Inc. (SKX) Prices, Dividends, Splits and Trading Volume"
WIKI/SKYW,"SkyWest, Inc. (SKYW) Prices, Dividends, Splits and Trading Volume"
WIKI/SLAB,"Silicon Laboratories, Inc. (SLAB) Prices, Dividends, Splits and Trading Volume"
WIKI/SLB,"Schlumberger N.V. (SLB) Prices, Dividends, Splits and Trading Volume"
WIKI/SLCA,"U.S. Silica Holdings, Inc. (SLCA) Prices, Dividends, Splits and Trading Volume"
WIKI/SLG,"SL Green Realty Corporation (SLG) Prices, Dividends, Splits and Trading Volume"
WIKI/SLGN,"Silgan Holdings Inc. (SLGN) Prices, Dividends, Splits and Trading Volume"
WIKI/SLH,"Solera Holdings, Inc. (SLH) Prices, Dividends, Splits and Trading Volume"
WIKI/SLM,"SLM Corporation (SLM) Prices, Dividends, Splits and Trading Volume"
WIKI/SLRC,"Solar Capital Ltd. (SLRC) Prices, Dividends, Splits and Trading Volume"
WIKI/SLXP,"Salix Pharmaceuticals, Ltd. (SLXP) Prices, Dividends, Splits and Trading Volume"
WIKI/SM,"SM Energy Company (SM) Prices, Dividends, Splits and Trading Volume"
WIKI/SMA,"Symmetry Medical Inc (SMA) Prices, Dividends, Splits and Trading Volume"
WIKI/SMCI,"Super Micro Computer, Inc. (SMCI) Prices, Dividends, Splits and Trading Volume"
WIKI/SMG,"Scotts Miracle-Gro Company (The) (SMG) Prices, Dividends, Splits and Trading Volume"
WIKI/SMP,"Standard Motor Products, Inc. (SMP) Prices, Dividends, Splits and Trading Volume"
WIKI/SMRT,"Stein Mart, Inc. (SMRT) Prices, Dividends, Splits and Trading Volume"
WIKI/SMTC,"Semtech Corporation (SMTC) Prices, Dividends, Splits and Trading Volume"
WIKI/SN,"Sanchez Energy Corporation (SN) Prices, Dividends, Splits and Trading Volume"
WIKI/SNA,"Snap-On Incorporated (SNA) Prices, Dividends, Splits and Trading Volume"
WIKI/SNAK,"Inventure Foods, Inc. (SNAK) Prices, Dividends, Splits and Trading Volume"
WIKI/SNBC,"Sun Bancorp, Inc. (SNBC) Prices, Dividends, Splits and Trading Volume"
WIKI/SNCR,"Synchronoss Technologies, Inc. (SNCR) Prices, Dividends, Splits and Trading Volume"
WIKI/SNDK,"SanDisk Corporation (SNDK) Prices, Dividends, Splits and Trading Volume"
WIKI/SNH,"Senior Housing Properties Trust (SNH) Prices, Dividends, Splits and Trading Volume"
WIKI/SNHY,"Sun Hydraulics Corporation (SNHY) Prices, Dividends, Splits and Trading Volume"
WIKI/SNI,"Scripps Networks Interactive, Inc (SNI) Prices, Dividends, Splits and Trading Volume"
WIKI/SNMX,"Senomyx, Inc. (SNMX) Prices, Dividends, Splits and Trading Volume"
WIKI/SNOW,"Intrawest Resorts Holdings, Inc. (SNOW) Prices, Dividends, Splits and Trading Volume"
WIKI/SNPS,"Synopsys, Inc. (SNPS) Prices, Dividends, Splits and Trading Volume"
WIKI/SNSS,"Sunesis Pharmaceuticals, Inc. (SNSS) Prices, Dividends, Splits and Trading Volume"
WIKI/SNTA,"Synta Pharmaceuticals Corp. (SNTA) Prices, Dividends, Splits and Trading Volume"
WIKI/SNV,"Synovus Financial Corp. (SNV) Prices, Dividends, Splits and Trading Volume"
WIKI/SNX,"Synnex Corporation (SNX) Prices, Dividends, Splits and Trading Volume"
WIKI/SO,"Southern Company (The) (SO) Prices, Dividends, Splits and Trading Volume"
WIKI/SON,"Sonoco Products Company (SON) Prices, Dividends, Splits and Trading Volume"
WIKI/SONC,"Sonic Corp. (SONC) Prices, Dividends, Splits and Trading Volume"
WIKI/SONS,"Sonus Networks, Inc. (SONS) Prices, Dividends, Splits and Trading Volume"
WIKI/SP,"SP Plus Corporation (SP) Prices, Dividends, Splits and Trading Volume"
WIKI/SPA,"Sparton Corporation (SPA) Prices, Dividends, Splits and Trading Volume"
WIKI/SPAR,"Spartan Motors, Inc. (SPAR) Prices, Dividends, Splits and Trading Volume"
WIKI/SPB,"Spectrum Brands Holdings, Inc. (SPB) Prices, Dividends, Splits and Trading Volume"
WIKI/SPDC,"Speed Commerce, Inc. (SPDC) Prices, Dividends, Splits and Trading Volume"
WIKI/SPF,"Standard Pacific Corp (SPF) Prices, Dividends, Splits and Trading Volume"
WIKI/SPG,"Simon Property Group, Inc. (SPG) Prices, Dividends, Splits and Trading Volume"
WIKI/SPLK,"Splunk Inc. (SPLK) Prices, Dividends, Splits and Trading Volume"
WIKI/SPLS,"Staples, Inc. (SPLS) Prices, Dividends, Splits and Trading Volume"
WIKI/SPN,"Superior Energy Services, Inc. (SPN) Prices, Dividends, Splits and Trading Volume"
WIKI/SPNC,"The Spectranetics Corporation (SPNC) Prices, Dividends, Splits and Trading Volume"
WIKI/SPNS,"Sapiens International Corporation N.V. (SPNS) Prices, Dividends, Splits and Trading Volume"
WIKI/SPPI,"Spectrum Pharmaceuticals, Inc. (SPPI) Prices, Dividends, Splits and Trading Volume"
WIKI/SPR,"Spirit Aerosystems Holdings, Inc. (SPR) Prices, Dividends, Splits and Trading Volume"
WIKI/SPRT,"support.com, Inc. (SPRT) Prices, Dividends, Splits and Trading Volume"
WIKI/SPSC,"SPS Commerce, Inc. (SPSC) Prices, Dividends, Splits and Trading Volume"
WIKI/SPTN,"Spartan Stores, Inc. (SPTN) Prices, Dividends, Splits and Trading Volume"
WIKI/SPW,"SPX Corporation (SPW) Prices, Dividends, Splits and Trading Volume"
WIKI/SPWH,"Sportsman's Warehouse Holdings, Inc. (SPWH) Prices, Dividends, Splits and Trading Volume"
WIKI/SPWR,"SunPower Corporation (SPWR) Prices, Dividends, Splits and Trading Volume"
WIKI/SQBG,"Sequential Brands Group, Inc. (SQBG) Prices, Dividends, Splits and Trading Volume"
WIKI/SQBK,"Square 1 Financial, Inc. (SQBK) Prices, Dividends, Splits and Trading Volume"
WIKI/SQI,"SciQuest, Inc. (SQI) Prices, Dividends, Splits and Trading Volume"
WIKI/SQNM,"Sequenom, Inc. (SQNM) Prices, Dividends, Splits and Trading Volume"
WIKI/SRCE,"1st Source Corporation (SRCE) Prices, Dividends, Splits and Trading Volume"
WIKI/SRCL,"Stericycle, Inc. (SRCL) Prices, Dividends, Splits and Trading Volume"
WIKI/SRDX,"SurModics, Inc. (SRDX) Prices, Dividends, Splits and Trading Volume"
WIKI/SRE,"Sempra Energy (SRE) Prices, Dividends, Splits and Trading Volume"
WIKI/SREV,"ServiceSource International, Inc. (SREV) Prices, Dividends, Splits and Trading Volume"
WIKI/SRI,"Stoneridge, Inc. (SRI) Prices, Dividends, Splits and Trading Volume"
WIKI/SRPT,"Sarepta Therapeutics, Inc. (SRPT) Prices, Dividends, Splits and Trading Volume"
WIKI/SSD,"Simpson Manufacturing Company, Inc. (SSD) Prices, Dividends, Splits and Trading Volume"
WIKI/SSI,"Stage Stores, Inc. (SSI) Prices, Dividends, Splits and Trading Volume"
WIKI/SSNC,"SS&C Technologies Holdings, Inc. (SSNC) Prices, Dividends, Splits and Trading Volume"
WIKI/SSNI,"Silver Spring Networks, Inc. (SSNI) Prices, Dividends, Splits and Trading Volume"
WIKI/SSP,"E.W. Scripps Company (The) (SSP) Prices, Dividends, Splits and Trading Volume"
WIKI/SSS,"Sovran Self Storage, Inc. (SSS) Prices, Dividends, Splits and Trading Volume"
WIKI/SSTK,"Shutterstock, Inc. (SSTK) Prices, Dividends, Splits and Trading Volume"
WIKI/SSYS,"Stratasys, Ltd. (SSYS) Prices, Dividends, Splits and Trading Volume"
WIKI/STAA,"STAAR Surgical Company (STAA) Prices, Dividends, Splits and Trading Volume"
WIKI/STAG,"Stag Industrial, Inc. (STAG) Prices, Dividends, Splits and Trading Volume"
WIKI/STAR,"iStar Financial Inc. (STAR) Prices, Dividends, Splits and Trading Volume"
WIKI/STBA,"S&T Bancorp, Inc. (STBA) Prices, Dividends, Splits and Trading Volume"
WIKI/STBZ,"State Bank Financial Corporation. (STBZ) Prices, Dividends, Splits and Trading Volume"
WIKI/STC,"Stewart Information Services Corporation (STC) Prices, Dividends, Splits and Trading Volume"
WIKI/STCK,"Stock Building Supply Holdings, Inc. (STCK) Prices, Dividends, Splits and Trading Volume"
WIKI/STE,"STERIS Corporation (STE) Prices, Dividends, Splits and Trading Volume"
WIKI/STFC,"State Auto Financial Corporation (STFC) Prices, Dividends, Splits and Trading Volume"
WIKI/STI,"SunTrust Banks, Inc. (STI) Prices, Dividends, Splits and Trading Volume"
WIKI/STJ,"St. Jude Medical, Inc. (STJ) Prices, Dividends, Splits and Trading Volume"
WIKI/STL,"Sterling Bancorp (STL) Prices, Dividends, Splits and Trading Volume"
WIKI/STLD,"Steel Dynamics, Inc. (STLD) Prices, Dividends, Splits and Trading Volume"
WIKI/STML,"Stemline Therapeutics, Inc. (STML) Prices, Dividends, Splits and Trading Volume"
WIKI/STMP,"Stamps.com Inc. (STMP) Prices, Dividends, Splits and Trading Volume"
WIKI/STNG,"Scorpio Tankers Inc. (STNG) Prices, Dividends, Splits and Trading Volume"
WIKI/STNR,"Steiner Leisure Limited (STNR) Prices, Dividends, Splits and Trading Volume"
WIKI/STR,"Questar Corporation (STR) Prices, Dividends, Splits and Trading Volume"
WIKI/STRA,"Strayer Education, Inc. (STRA) Prices, Dividends, Splits and Trading Volume"
WIKI/STRL,"Sterling Construction Company Inc (STRL) Prices, Dividends, Splits and Trading Volume"
WIKI/STRT,"Strattec Security Corporation (STRT) Prices, Dividends, Splits and Trading Volume"
WIKI/STRZA,"Starz (STRZA) Prices, Dividends, Splits and Trading Volume"
WIKI/STSA,"Sterling Financial Corporation (STSA) Prices, Dividends, Splits and Trading Volume"
WIKI/STSI,"Star Scientific, Inc. (STSI) Prices, Dividends, Splits and Trading Volume"
WIKI/STT,"State Street Corporation (STT) Prices, Dividends, Splits and Trading Volume"
WIKI/STWD,"STARWOOD PROPERTY TRUST, INC. (STWD) Prices, Dividends, Splits and Trading Volume"
WIKI/STX,"Seagate Technology. (STX) Prices, Dividends, Splits and Trading Volume"
WIKI/STZ,"Constellation Brands Inc (STZ) Prices, Dividends, Splits and Trading Volume"
WIKI/SUBK,"Suffolk Bancorp (SUBK) Prices, Dividends, Splits and Trading Volume"
WIKI/SUI,"Sun Communities, Inc. (SUI) Prices, Dividends, Splits and Trading Volume"
WIKI/SUN,"Sunoco LP (SUN) Prices, Dividends, Splits and Trading Volume"
WIKI/SUNE,"SunEdison, Inc. (SUNE) Prices, Dividends, Splits and Trading Volume"
WIKI/SUNS,"Solar Senior Capital Ltd. (SUNS) Prices, Dividends, Splits and Trading Volume"
WIKI/SUP,"Superior Industries International, Inc. (SUP) Prices, Dividends, Splits and Trading Volume"
WIKI/SUPN,"Supernus Pharmaceuticals, Inc. (SUPN) Prices, Dividends, Splits and Trading Volume"
WIKI/SUPX,"Supertex, Inc. (SUPX) Prices, Dividends, Splits and Trading Volume"
WIKI/SUSQ,"Susquehanna Bancshares, Inc. (SUSQ) Prices, Dividends, Splits and Trading Volume"
WIKI/SUSS,"Susser Holdings Corporation (SUSS) Prices, Dividends, Splits and Trading Volume"
WIKI/SVU,"SuperValu Inc. (SVU) Prices, Dividends, Splits and Trading Volume"
WIKI/SVVC,"Firsthand Technology Value Fund, Inc. (SVVC) Prices, Dividends, Splits and Trading Volume"
WIKI/SWAY,"Starwood Waypoint Residential Trust (SWAY) Prices, Dividends, Splits and Trading Volume"
WIKI/SWC,"Stillwater Mining Company (SWC) Prices, Dividends, Splits and Trading Volume"
WIKI/SWFT,"Swift Transportation Company (SWFT) Prices, Dividends, Splits and Trading Volume"
WIKI/SWHC,"Smith & Wesson Holding Corporation (SWHC) Prices, Dividends, Splits and Trading Volume"
WIKI/SWI,"Solarwinds, Inc. (SWI) Prices, Dividends, Splits and Trading Volume"
WIKI/SWK,"Stanley Black & Decker, Inc. (SWK) Prices, Dividends, Splits and Trading Volume"
WIKI/SWKS,"Skyworks Solutions, Inc. (SWKS) Prices, Dividends, Splits and Trading Volume"
WIKI/SWM,"Schweitzer-Mauduit International, Inc. (SWM) Prices, Dividends, Splits and Trading Volume"
WIKI/SWN,"Southwestern Energy Company (SWN) Prices, Dividends, Splits and Trading Volume"
WIKI/SWS,"SWS Group, Inc. (SWS) Prices, Dividends, Splits and Trading Volume"
WIKI/SWSH,"Swisher Hygiene, Inc. (SWSH) Prices, Dividends, Splits and Trading Volume"
WIKI/SWX,"Southwest Gas Corporation (SWX) Prices, Dividends, Splits and Trading Volume"
WIKI/SWY,"Safeway Inc. (SWY) Prices, Dividends, Splits and Trading Volume"
WIKI/SXC,"SunCoke Energy, Inc. (SXC) Prices, Dividends, Splits and Trading Volume"
WIKI/SXI,"Standex International Corporation (SXI) Prices, Dividends, Splits and Trading Volume"
WIKI/SXT,"Sensient Technologies Corporation (SXT) Prices, Dividends, Splits and Trading Volume"
WIKI/SYA,"Symetra Financial Corporation (SYA) Prices, Dividends, Splits and Trading Volume"
WIKI/SYBT,"Stock Yards Bancorp, Inc. (SYBT) Prices, Dividends, Splits and Trading Volume"
WIKI/SYF,Untitled Dataset 2015-11-17 22:51:05
WIKI/SYK,"Stryker Corporation (SYK) Prices, Dividends, Splits and Trading Volume"
WIKI/SYKE,"Sykes Enterprises, Incorporated (SYKE) Prices, Dividends, Splits and Trading Volume"
WIKI/SYMC,"Symantec Corporation (SYMC) Prices, Dividends, Splits and Trading Volume"
